120.611082633,-50.0428029274,-528295.74,4356653.35,400
121.289052928,-50.126541138,-478295.74,4356653.35,400
121.970150104,-50.2063988215,-428295.74,4356653.35,400
122.654242531,-50.2823329707,-378295.74,4356653.35,400
123.3411945,-50.3543023638,-328295.74,4356653.35,400
124.030866356,-50.4222676338,-278295.74,4356653.35,400
124.723114636,-50.4861913361,-228295.74,4356653.35,400
125.417792223,-50.5460380134,-178295.74,4356653.35,400
126.114748521,-50.6017742577,-128295.74,4356653.35,400
126.813829624,-50.6533687703,-78295.74,4356653.35,400
127.514878515,-50.7007924173,-28295.74,4356653.35,400
128.217735266,-50.7440182833,21704.26,4356653.35,400
128.922237251,-50.78302172,71704.26,4356653.35,400
129.628219367,-50.8177803927,121704.26,4356653.35,400
130.33551427,-50.848274321,171704.26,4356653.35,400
131.043952614,-50.8744859171,221704.26,4356653.35,400
131.7533633,-50.8964000186,271704.26,4356653.35,400
132.463573727,-50.9140039173,321704.26,4356653.35,400
133.174410063,-50.9272873839,371704.26,4356653.35,400
133.885697498,-50.9362426871,421704.26,4356653.35,400
134.597260525,-50.9408646087,471704.26,4356653.35,400
135.308923204,-50.9411504537,521704.26,4356653.35,400
136.020509442,-50.9371000555,571704.26,4356653.35,400.01
136.731843264,-50.9287157758,621704.26,4356653.35,400.01
137.442749089,-50.9160025008,671704.26,4356653.35,400.01
138.153052001,-50.8989676311,721704.26,4356653.35,400.01
138.862578023,-50.8776210678,771704.26,4356653.35,400.01
139.571154376,-50.8519751935,821704.26,4356653.35,400.01
140.27860975,-50.8220448487,871704.26,4356653.35,400
140.984774552,-50.7878473033,921704.26,4356653.35,400
141.689481161,-50.7494022242,971704.26,4356653.35,400
142.392564164,-50.7067316382,1021704.26,4356653.35,400
143.093860598,-50.659859891,1071704.26,4356653.35,400
143.793210164,-50.608813602,1121704.26,4356653.35,400
144.49045545,-50.5536216154,1171704.26,4356653.35,400
145.18544213,-50.4943149478,1221704.26,4356653.35,400
145.878019159,-50.4309267324,1271704.26,4356653.35,400
146.568038954,-50.36349216,1321704.26,4356653.35,400
147.255357561,-50.2920484167,1371704.26,4356653.35,400
147.939834812,-50.21663462,1421704.26,4356653.35,400
148.621334473,-50.137291751,1471704.26,4356653.35,400
149.299724367,-50.0540625856,1521704.26,4356653.35,400
149.974876501,-49.9669916232,1571704.26,4356653.35,400
150.646667161,-49.8761250137,1621704.26,4356653.35,400
151.314977011,-49.7815104829,1671704.26,4356653.35,400
151.979691166,-49.6831972574,1721704.26,4356653.35,400
152.64069926,-49.5812359875,1771704.26,4356653.35,399.93
153.297895498,-49.4756786703,1821704.26,4356653.35,377.68
153.951178693,-49.3665785716,1871704.26,4356653.35,226.38
